name,lat,lon
Rietli,47.2866977,8.6259494
Holzwies,47.2933189,8.608294
Humrigen,47.2843993,8.6199486
Grüt,47.2902562,8.605833
Rebbergstrasse,47.2784897,8.6186558
Tobel,47.2822512,8.6186694
Parkresidenz,47.2700971,8.638508
Plätzli,47.2742335,8.6252277
Herrliberg-Feldmeilen Bahnhof,47.2816997,8.6126181
Tennisplätze,47.2907897,8.6156809
Vogtei,47.2895475,8.609916
Wässerwies,47.2431184,8.7275251
Vollenweid,47.2596301,8.5104802
Mettmenstetten Bahnhof,47.2439861,8.4575802
Uttenberg,47.2345891,8.4492153
Bifang,47.2408205,8.5355281
Wädenswil Friedhof,47.2208182,8.6735692
Im Streuli,47.2970849,8.6063451
Im Bindschädler,47.2955431,8.603984
Langnau-Gattikon Bahnhof,47.2873562,8.5436815
Gattikerhof,47.283505,8.5460199
Feldstrasse,47.2902517,8.5597473
Eichholz,47.2821066,8.6240874
Zentrum Feldmeilen,47.2790097,8.6156399
Grindlen,47.2442608,8.5289099
Pflugstein,47.2969085,8.6086252
Seleger Moor,47.2428265,8.5068373
Unterrifferswil,47.2477416,8.4941048
Rossau,47.2269373,8.4824395
Bezirksspital,47.2810701,8.4569578
Männedorf Spital,47.2514283,8.696436
Rain,47.2449829,8.7200136
Sonnenfeld,47.2472624,8.7070283
Campus Reidbach,47.2194,8.6874167
Schnegg,47.248825,8.6049966
Heubach,47.2544579,8.5984564
Heubach,47.2549617,8.5975596
Gehren,47.251897,8.6016138
Wissenbach,47.2347973,8.4739117
Rossauerstrasse,47.2421783,8.4651914
Tramstrasse,47.2658609,8.6769309
Ulmenhof,47.2777513,8.407406
Strandbad,47.2410679,8.7139614
Weinberg,47.2796948,8.4614336
Scheller,47.2692707,8.5868134
Seehalde,47.2735301,8.5830137
Oberrieden Bahnhof,47.2791733,8.5793361
Plattenhof,47.2654328,8.5881911
Grund,47.2411444,8.7261767
Binz,47.2494219,8.7237721
Austrasse,47.2453196,8.6483636
Binz,47.2492674,8.7237768
Widmerheim,47.267438,8.5841667
Tannenbach,47.2691285,8.5825627
Säntisstrasse,47.264319,8.5862407
Mettmenstetten Oberdorf,47.2464734,8.4682338
Lochhof,47.2885483,8.4225046
Aeugstertal Kloster,47.2842851,8.4869336
Segel,47.1816505,8.6553904
Gisenrüti,47.2121142,8.6481678
Oberrenggstrasse,47.2828509,8.5297857
Lilienberg,47.2780201,8.4667787
Müliberg,47.2814013,8.4784897
Tägerst,47.2988568,8.487408
Hehlstrasse,47.2844093,8.5369919
Oberrifferswil,47.2419303,8.4976736
Horgen Oberdorf Bahnhof,47.2586955,8.5901788
Tüfenbach,47.2590995,8.5220284
Riedmatt,47.2628988,8.5172644
Hausen a.A. Post,47.2449037,8.532834
Wannenthal,47.2565989,8.6019854
Panorama/CS,47.2583583,8.5867867
Stigeli,47.2784749,8.4591347
Teufenbach,47.2562886,8.6047255
Werkhof Beichlen,47.2077075,8.6602563
Glärnischhof,47.2546651,8.6095902
Heisch,47.2488073,8.5301245
Bahnhof West,47.2825739,8.6117576
Albisbrunn,47.2385693,8.5399409
Wetzwil,47.294739,8.6306796
Ebertswil Schulhaus,47.2271905,8.5492378
Oberdorfweg,47.2870137,8.6164447
Kirche Wetzwil,47.29672,8.6252901
Rebberg,47.2887494,8.6146737
Maschwanden Dorf,47.2346141,8.4267832
Rain,47.2927905,8.6071549
Busenhardstrasse,47.2908438,8.610638
Mühlehölzli,47.2580239,8.7206067
Uelikon,47.2492208,8.7182709
Langholz,47.266004,8.7244565
Eichweid,47.2184356,8.6756056
Baumgarten,47.2210079,8.6719555
Zehntenstrasse,47.2900372,8.5703934
Rainstrasse,47.2870822,8.5716934
Gewerbestrasse,47.2865288,8.5664373
In Reben,47.2920698,8.5677252
Böni,47.2846815,8.5654378
Mettli,47.2819106,8.5731558
Oeggisbüelplatz,47.284767,8.5716265
Kniebreche,47.2513605,8.7228895
Alterszentrum,47.2855099,8.570026
Archstrasse,47.2960387,8.5618325
Hubstrasse,47.2794373,8.5746595
Wattenbühlweg,47.2732928,8.5801462
Schützenhaus Wanne,47.2546854,8.7205975
Schmittenbach,47.3441536,8.9294857
Lipperschwändi,47.3596534,8.9197309
"Ellikon a. d. Thur, Wald",47.562235,8.848484
Kleinandelfingen Dorf,47.5995681,8.6830969
Kleinandelfingen Bad,47.6021083,8.6874274
Stammheim Bahnhof,47.6350185,8.788907
Schachenweg,47.5159933,8.719979
Andelfingen Bahnhof,47.5939291,8.6780688
Chapf,47.3078995,8.6090546
Föhrenstrasse,47.3069902,8.607905
Trottgatter,47.3070459,8.6133365
Tolhusen,47.4871054,8.8120708
Grubenstrasse,47.5072939,8.7645614
Schlossacker,47.5072646,8.7670634
Rickenbach-Attikon Bahnhof,47.5354729,8.7894475
Neubrunn-Ulmerhof,47.6534243,8.7840024
Unterstammheim Adler,47.6395271,8.7902477
"Rämismühle-Zell, Bahnhof",47.4415093,8.8189525
Sennhof,47.4669708,8.7596836
Wiesendangen Oberdorf,47.5222327,8.7977684
Gerenhalde,47.4314329,8.6678076
Marthalen Bahnhof,47.6314928,8.6562629
Dinhard Gemeindehaus,47.5551617,8.7684049
Oberstammheim Post,47.6340684,8.7949037
Marthalen Dorf,47.6273112,8.6506887
Sunnezirkel,47.5379515,8.7885569
Schrännenbrunnen,47.3953865,8.7364125
Dorf Gemeindehaus,47.5727244,8.6482599
Brütten Zentrum,47.4720171,8.6761293
Wiesendangen Dorf,47.5212123,8.7900595
Wiesendangen Hinterdorf,47.5219796,8.7943564
Wasserfuri,47.5266025,8.7820407
Harossen,47.4715227,8.682071
Baumschulstrasse,47.5219198,8.7844119
Hofacher,47.4708536,8.6704885
Brückenwaage,47.5730524,8.7822195
Ländli,47.5259628,8.7791532
Wolfgässli,47.5274964,8.6661899
Wylandbrücke,47.4951056,8.7208458
Stäffelistrasse,47.504535,8.7717343
Reutlingen,47.528162,8.7511726
Dättnau,47.4851128,8.6914802
Schlyffi,47.3456132,8.6976171
Herrgass,47.5254308,8.6600508
Schlatt Schulhaus,47.4728931,8.8277832
Benken Dorf,47.6529548,8.6533911
Rutschwil,47.5574094,8.7296424
Grundstrasse,47.3636547,8.7990014
Undermüli,47.3915762,8.7424334
Hettlingen Bahnhof,47.5454833,8.6950862
Elgg Bahnhof,47.4983299,8.863348
Neuhaus bei Hinteregg,47.3127233,8.6741608
Lindenwiese,47.4259871,8.6995319
Müselacher,47.4291205,8.6964648
Illnau Bahnhof,47.4085771,8.7228846
Chrummenacher,47.4054368,8.7191253
Illnau Kirche,47.4143832,8.7173199
Trüllikon Dorf,47.637907,8.6937927
Trüllikon Kindergarten,47.6377974,8.6848437
Neufuhr,47.3342212,8.7404743
Tagelswangen Dorf,47.4303419,8.6717463
Löwen,47.4166061,8.7170184
Ruetschbergstrasse,47.3627757,8.7665948
Fehraltorf Bahnhof,47.3854452,8.7501213
Neschwil Post,47.4302246,8.7880909
Lendikon,47.4258737,8.7787738
Kehlhof,47.4344959,8.8564648
Neubrunn,47.439706,8.8935492
Hutzikon,47.4403068,8.8434812
Turbenthal Bahnhof,47.4371933,8.844029
Turbenthal Schloss,47.4354929,8.8483024
Alterswohnheim,47.3075238,8.5943425
Bahnhofstrasse,47.3038835,8.5913946
Erlenbach Bahnhof,47.3057638,8.5913348
Im Loo,47.3048723,8.5936477
Im Vogelsang,47.3058333,8.5965169
Kirchgemeindehaus,47.3027597,8.5934498
Erlenhöhe,47.3059617,8.6023505
Schulhaus,47.3023534,8.5987237
Rankstrasse,47.307183,8.5969928
Rebstrasse,47.2991585,8.602215
Sandfelsenstrasse,47.3072494,8.6001982
Allmend,47.3062526,8.6053307
Dietikon Bahnhof,47.4056407,8.4046893
Dettenbühl,47.3377134,8.4749076
Strumbergächer,47.3430515,8.4722416
Rehweid,47.3443365,8.4705095
Schürli,47.3336809,8.4775307
Lettenhau,47.4257694,8.4718724
Rapidplatz,47.4099955,8.4051199
Hofacker,47.3982727,8.4117926
Pestalozzi,47.414083,8.3997934
Schönenwerd,47.3972382,8.4240479
Sommerau,47.4027395,8.4054539
Badstrasse,47.3136193,8.5332978
Friedhof Adliswil,47.3069891,8.5294882
Feldblumenstrasse,47.3145282,8.5191795
Bodenacker,47.3159852,8.5179645
Landolt-Junker-Strasse,47.3035344,8.5223485
Krone,47.312759,8.527454
Hofackerstrasse,47.3149262,8.5359485
Grüt,47.3224767,8.5290614
Poststrasse,47.3132064,8.5252072
Zopf,47.3190036,8.5164629
Ahornweg,47.3191193,8.5341341
Moos,47.3253351,8.5311497
Tiefacker,47.3167313,8.5299211
Tobelhof,47.3092658,8.5284955
Rifertstrasse,47.3098661,8.5320006
Rütistrasse/Wacht,47.3070244,8.5321907
Wanneten-/Haldenstrasse,47.3061005,8.5228128
Friedhof Uetliberg,47.3587639,8.5006138
Dreispitz,47.410713,8.568193
Im Hüsli,47.3281945,8.512778
Im Walder,47.3480542,8.5742223
Gutstrasse,47.3718254,8.5064622
Friesenberghalde,47.3610542,8.5020635
Frymannstrasse,47.3356129,8.5187402
Sellenbüren,47.3432462,8.4821151
Bleiki,47.3331036,8.4886304
Bahnhof Wollishofen/Werft,47.348167,8.5343455
Hallenbad,47.4177019,8.5933701
Seerose,47.339415,8.5379188
Sihlweidstrasse,47.3266034,8.5142512
Sukkulentensammlung,47.3551164,8.5342806
Sunnau,47.3254742,8.5294666
Verenastrasse,47.3409236,8.5253632
Vulkanstrasse,47.3944845,8.4841564
Wonnebergstrasse,47.3517263,8.5667332
Langgrütstrasse,47.3738363,8.499881
Landiwiese,47.3510351,8.5342689
Marbachweg,47.3302999,8.5153034
Sackzelg,47.3741744,8.4954003
Schulhaus Altweg,47.372722,8.4942161
Schweizer Rück,47.3596716,8.5354583
Stockengut,47.3241961,8.5403907
Schwelle,47.3215248,8.54524
Schulhaus Dorfstrasse,47.3217357,8.5477658
Schoorenstrasse,47.3173172,8.5493835
Schooren,47.3177215,8.5533016
Sanatorium Kilchberg,47.3269858,8.5445121
Paradiesstrasse,47.3291911,8.5469887
Paradiessteig,47.3300767,8.5430991
Lindt & Sprüngli,47.3190447,8.5509526
Gemeindehaus,47.3248168,8.5452769
Asp,47.3218526,8.5352537
Kirche Kilchberg,47.3178576,8.5416366
Hornhaldenstrasse,47.3318117,8.5420539
Bendlikon,47.3221122,8.5503915
Gottlieb-Binder,47.3228818,8.5426586
Auf Brunnen,47.3186796,8.5456333
Bächlerstrasse,47.3291971,8.5395437
Alterszentrum Kilchberg,47.3198942,8.5407831
Glanzenberg,47.3986527,8.4195938
Neumattstrasse,47.3872976,8.4230283
Heinrich-Stutz-Strasse,47.3705548,8.4248856
Oberurdorf,47.3777584,8.4228297
Weidstrasse,47.3058015,8.5529358
Schlossstrasse,47.3139625,8.553964
Böndlersteig,47.3133695,8.5505328
Park im Grüene,47.3014041,8.5488046
Rebsteig,47.312375,8.5508348
Säumerstrasse,47.3080036,8.5462251
Dietikon Bahnhof,47.4058869,8.4043494
Dietikon Bahnhof,47.4059426,8.4043178
Dietikon Bahnhof,47.4057195,8.4044441
Dietikon Bahnhof,47.4059984,8.4042862
Dietikon Bahnhof,47.4057753,8.4044125
Dietikon Bahnhof,47.4058311,8.4043809
Langwies,47.3602798,8.4645741
Grindlen,47.2443047,8.5292627
Oberrifferswil,47.2420297,8.497528
Schützenhaus,47.2877579,8.5622335
Langnau-Gattikon Bahnhof,47.2872397,8.5436913
Riedmatt,47.2625627,8.5174885
Gattikerhof,47.2832198,8.5454053
Schlieren Zentrum/Bahnhof,47.3977845,8.4487158
Neumattstrasse,47.387324,8.423129
Waldegg Post,47.3681091,8.4626132
Rebhof,47.6737735,8.6315418
Gamlikon,47.3110972,8.4932352
Diebis,47.3484044,8.4767484
Aegerten,47.3205858,8.4905068
Bonstetten-Wettswil Bahnhof,47.3262027,8.468363
Wolfenhof,47.2943613,8.4855033
Allenwinden,47.2262388,8.5315394
Albisbrunn,47.239035,8.5390518
Kappelerstrasse,47.2218315,8.4995521
Allenwinden,47.2260786,8.5319955
Zürich Flughafen,47.4499735,8.5634839
Im Feld,47.5138865,8.5936868
Schlössli,47.3677613,8.447546
Schlössli,47.3683053,8.4482196
Meiershofstrasse,47.3969524,8.6131901
Hubertus,47.3775017,8.4988305
Hubertus,47.3772033,8.4982441
Sonne,47.3811057,8.4228027
Ristet,47.3654598,8.4287494
Neumatt,47.3871981,8.4203943
Glanzenberg,47.3987468,8.4195936
Glanzenberg,47.398693,8.4199404
Birmensdorferstrasse,47.3981751,8.4175915
Römerhof,47.3684437,8.5608667
Säumerstrasse,47.2022026,8.7080163
Höfli,47.2019923,8.7064958
Eggächer,47.3401214,8.4763918
Heissächerstrasse,47.3418044,8.474223
Bäumlisächer,47.3427348,8.4696785
Oberhusen,47.3376748,8.4779363
Witzberg,47.3701892,8.7714121
Witzberg,47.3696723,8.7706904
Feldblumenstrasse,47.314684,8.5190121
Bodenacker,47.3168883,8.5175608
Talgüetli,47.4451624,8.6200539
Chlupfgasse,47.4445726,8.6247644
Vogelsangstrasse,47.3835833,8.5491355
Unter Ort,47.2482403,8.6319957
Mettmenstetten Schulhaus,47.2442693,8.465062
Hinterbergstrasse,47.3800847,8.5545211
Reithy,47.2503854,8.608243
Luchswiesen,47.4073382,8.5853155
Luchswiesen,47.4069267,8.5866463
Bläsimühle,47.4150711,8.8035445
Dorf,47.3383634,8.4740784
Zürich Oerlikon,47.4114986,8.5441507
Dock E,47.4611582,8.5550495
Sonne,47.1901237,8.6456264
Dietikon,47.405805,8.404922
RBL Shuttle,47.4061198,8.4045717
Turbenthal Schloss,47.4355468,8.8489066
Zürich Hardbrücke,47.3851609,8.5173926
Zürich Hauptbahnhof,47.3781008,8.5393635
Bahnhof Tiefenbrunnen,47.3502185,8.5608023
Bahnhof Tiefenbrunnen,47.3502889,8.560732
Zürich Stadelhofen,47.3665643,8.5483858
Stettbach,47.3971522,8.5961074
Wallisellen,47.412625,8.5923797
Opfikon,47.4299507,8.5618129
Zürich Flughafen,47.4500978,8.5618985
Kloten,47.4486581,8.5837678
Bassersdorf,47.4385958,8.6264391
Dietlikon,47.4201837,8.6191982
Effretikon,47.4257472,8.6870086
Kemptthal,47.4528517,8.7058075
Illnau,47.4088849,8.7227071
Fehraltorf,47.385153,8.7500307
Pfäffikon,47.3671002,8.7847073
Kempten,47.3320309,8.8047716
Wetzikon,47.3180931,8.7922663
Aathal,47.3356752,8.7662781
Uster,47.3508125,8.7179334
Schwerzenbach,47.3844343,8.6587009
Dübendorf,47.4000538,8.6234006
Wetzikon Spital,47.3224411,8.8025658
Zürich Selnau,47.3724695,8.5318556
Zürich Binz,47.3628473,8.5180854
Zürich Triemli,47.3649741,8.4953498
Ringlikon,47.360255,8.4773761
Uetliberg,47.3518692,8.4874187
Zürich Giesshübel,47.3626083,8.5220149
Zürich Saalsporthalle,47.3580067,8.5218339
Zürich Brunau,47.3515976,8.5262233
Zürich Leimbach,47.3330734,8.5187267
Adliswil,47.3123072,8.524082
Sihlwald,47.2683235,8.5576283
Langnau-Gattikon,47.2874358,8.5439885
Zürich Wiedikon,47.3717117,8.5230648
Zürich Enge,47.3641833,8.5307605
Oberrieden Dorf,47.276842,8.5775571
Horgen Oberdorf,47.2586692,8.5900025
Bahnhof Hegi,47.501997,8.7706673
Winterthur,47.5003138,8.7239736
Zürich Tiefenbrunnen,47.3501172,8.5613415
Zürich Seebach,47.4185872,8.5442186
Zürich Affoltern,47.4209007,8.5081772
Regensdorf-Watt,47.4363997,8.4722646
Buchs-Dällikon,47.4532818,8.4373058
Stäffelistrasse,47.5046426,8.7726361
Otelfingen,47.4549968,8.3882578
Zollikon,47.3373683,8.5694921
Küsnacht Goldbach,47.3268474,8.5757474
Küsnacht,47.3191246,8.5805561
Erlenbach,47.3057693,8.5914617
Winkel,47.297289,8.598947
Herrliberg-Feldmeilen,47.2817974,8.6126897
Meilen,47.2696451,8.6442022
Uetikon,47.2591379,8.6788756
Talstrasse,47.266646,8.6836856
Winterthur Grüze,47.4987187,8.7510097
Winterthur Seen,47.4874314,8.7667533
Oberwinterthur,47.5076729,8.7601154
Seuzach,47.5356393,8.7390219
Dachsen,47.6670802,8.6138781
Marthalen,47.6312227,8.6560693
Andelfingen,47.5937702,8.6779013
Henggart,47.5645005,8.6850343
Hettlingen,47.5453546,8.6947652
Birmensdorf,47.357448,8.4373921
Glattbrugg,47.4308526,8.5589291
Rümlang,47.4540679,8.5326777
ETH Hönggerberg,47.4085765,8.5075367
Glaubtenstrasse,47.4139882,8.519617
Glaubtenstrasse,47.4145015,8.5192288
Hönggerberg,47.4049299,8.5051925
Hönggerberg,47.4050539,8.5051923
Glaubtenstrasse Süd,47.413557,8.5184871
Oberglatt,47.4704172,8.510537
Dielsdorf,47.4824141,8.4593678
Niederweningen,47.5113458,8.3694229
Niederglatt,47.4874769,8.5031904
Bülach,47.5237734,8.5365546
Embrach-Rorbas,47.5205595,8.5870215
Winterthur Wülflingen,47.5064599,8.6809643
Winterthur Töss,47.4897747,8.7092798
Lindenplatz,47.3872442,8.4864333
Lindenplatz,47.3867237,8.4861116
Bandwies,47.2574315,8.8496954
Max-Bill-Platz,47.4139318,8.5410969
Max-Bill-Platz,47.4141079,8.5410609
Hohenklingensteig,47.4014058,8.4901578
Mötteliweg,47.4139207,8.5265256
Mötteliweg,47.4140604,8.526102
Tüffenwies,47.3981058,8.4946825
Wartau,47.4026882,8.4920962
Winzerhalde,47.3999375,8.4946091
Winzerhalde,47.4001577,8.4946434
Albisrieden,47.374429,8.4844463
Albisrieden,47.3746745,8.4849011
Albisriederdörfli,47.3753316,8.4851077
Albisriederdörfli,47.3754399,8.4849232
Goldackerweg,47.3720801,8.4873906
Goldackerweg,47.3722424,8.4872712
In der Ey,47.3694574,8.4912776
In der Ey,47.3694779,8.4909866
Lindenplatz,47.3866524,8.4861457
Rautistrasse,47.3827695,8.4839137
Rautistrasse,47.3839919,8.4843433
Triemlispital,47.3660491,8.496962
Untermoosstrasse,47.3792486,8.4832275
Untermoosstrasse,47.380156,8.4834811
Triemli,47.3682787,8.4951558
Bahnhof Affoltern,47.4209422,8.5077671
Bahnhof Affoltern Süd,47.42062,8.5086288
Schauenberg,47.4160747,8.5070864
Schauenberg,47.4162639,8.5068977
Aubrigstrasse,47.2879033,8.5698955
Seehalde,47.2730986,8.5833153
Oberrieden Dorf Bahnhof,47.2765937,8.5774664
Seehaldenstrasse,47.2975417,8.5542632
Seehaldenstrasse,47.2980005,8.5537081
Schärbächli/Fähre,47.2589567,8.603155
Au,47.2467896,8.6436487
Schmiedstube,47.2277733,8.6704704
Stoffelstrasse,47.2414747,8.6515449
Staubeweidli,47.2215238,8.6865255
Richterswil,47.208552,8.7074819
Lufingen Dorf,47.4883656,8.5934676
Lufingen Dorf,47.4882492,8.5933932
Stäfa,47.2404715,8.7216408
Asylstrasse,47.2496313,8.7018531
Uerikon,47.2358983,8.7526216
Feldbach,47.2391708,8.7830688
Wermatswil Post,47.3620689,8.7458827
Räterschen,47.498776,8.7951493
Schottikon,47.5001031,8.8117369
Rikon,47.4450079,8.7964393
Wiesendangen,47.5255307,8.7760196
Rickenbach-Attikon,47.5353733,8.7890347
Glattfelden,47.5491168,8.5239614
Eglisau,47.572436,8.5165257
Hüntwangen-Wil,47.5811886,8.5126794
Rafz,47.6038125,8.5433523
Im Walder,47.1949264,8.679361
Buchs Industrie,47.4487004,8.4383812
Giessen,47.3889602,8.6959759
Trotte,47.2912198,8.5659568
Bahnübergang,47.3458894,8.566087
Bahnübergang,47.3460192,8.5657462
Gutenswil Unterdorf,47.3849552,8.7149755
Moorschwand,47.252505,8.5863823
Grossenacher,47.3821857,8.7169971
Alte Post,47.2620855,8.4204393
Toussen,47.264985,8.4318254
Hölibachstrasse,47.2683156,8.4326088
Bickwil,47.2697168,8.4285982
Unterlunnern,47.2632229,8.4095874
Wetzikon Friedhof,47.3272734,8.8096634
Butzenstrasse,47.3414345,8.5298638
Butzenstrasse,47.3415181,8.5294309
Im Hüsli,47.328401,8.5127823
Marbachweg,47.3304839,8.5155883
Sihlweidstrasse,47.326669,8.5142122
Verenastrasse,47.340951,8.5251301
Kunsteisbahn,47.3891832,8.6289703
Im Spitz,47.3653647,8.7723446
Pflegezentrum,47.3203537,8.7966503
Wetzikon Bahnhof,47.3184026,8.7918157
Wetzikon Bahnhof,47.3189252,8.7913259
Morgenthal,47.3918524,8.7728578
Tüfi,47.3918692,8.7746096
Matten,47.3705832,8.7766279
Lindenwiese,47.4262818,8.699233
Eselriet,47.4244297,8.7000402
Halden,47.3852148,8.7601787
Seuzach Bahnhof,47.5355121,8.7392428
Breitestrasse,47.5352196,8.7296035
Linde,47.4584686,8.4404153
Bethanien,47.3809183,8.5560856
Grünaustrasse,47.3949272,8.4902393
Zoo,47.3815217,8.5714692
Schützenbühl,47.4787592,8.7658424
Egg,47.3016366,8.6896369
Hinteregg,47.3057917,8.684208
Lindenplatz,47.3984426,8.6200722
Altried,47.4053953,8.5922199
Altried,47.4063347,8.5915216
Elektrowatt,47.3574109,8.5503705
Harossen,47.4713836,8.6830213
Goldbacherstrasse,47.3290598,8.5805028
Kantonsschule,47.504624,8.7396455
Widum,47.4342245,8.7633841
Chli-Hegi,47.5052265,8.780866
Sportplatz,47.5024301,8.7920501
Henggart Bahnhof,47.5639206,8.6849353
Dübendorf Bahnhof Nord,47.4005935,8.6236808
Innovationspark,47.4054836,8.6303041
Innovationspark,47.4057834,8.6308646
Flugplatz,47.4025916,8.627685
Altried,47.4061353,8.5911555
Chriesmatt,47.4055355,8.625134
Chriesmatt,47.405714,8.624937
Rundi,47.2705058,8.6824194
Forbüelstrasse,47.2672536,8.6871032
Brandrain,47.2716167,8.6863799
Kleindorf,47.2643832,8.6826942
Brandrain,47.2715496,8.6863197
Kleindorf,47.2640224,8.6825352
Forbüelstrasse,47.2672559,8.686901
Kleindorf,47.2640752,8.6830691
Binzigerstrasse,47.2689264,8.6903901
Uetikon Bahnhof,47.2592208,8.6788169
Unknown Station,47.2641642,8.683129
Binzigerstrasse,47.2684917,8.6903218
Oergelacher,47.268642,8.6795075
Bergheim,47.2722319,8.6848597
Rundi,47.270412,8.6819354
Im Geissacker,47.50997,8.7542479
Bürkliplatz,47.3668869,8.5403469
Herzogenmühlestrasse,47.407545,8.572685
Oberes Büel,47.5075248,8.7506146
Herdernstrasse,47.3852474,8.5078412
Rosenberg,47.5194029,8.7215364
Schützenhaus,47.5183604,8.7190243
Botanischer Garten,47.3592352,8.5580476
Freiestrasse,47.3628784,8.5628351
Freiestrasse,47.3628144,8.5626511
Central,47.3765086,8.544686
City Center,47.3970045,8.6166102
Hammerweg,47.5048645,8.7477856
Bergli,47.2577023,8.592397
Bergli,47.257975,8.5929179
Wannenthal,47.2565928,8.6023946
Stocker,47.2614905,8.5893121
Ebnetstrasse,47.2528362,8.5966834
Mühle Hegi,47.5061409,8.7726666
Hettlingen Dorf,47.5466865,8.709309
Hettlingen Dorf,47.5468313,8.7091018
Schwimmbad,47.4327653,8.5712623
Kunsthaus,47.3705261,8.548453
Zopfschmitten,47.1916846,8.6758729
Chrummbächli,47.2059343,8.6974969
Chrummbächli,47.2057498,8.6989074
Untere Schwanden,47.2060426,8.6870505
Wisli,47.2039666,8.7108136
Neuhus,47.2047463,8.7022485
Frohberg,47.1990482,8.6862876
Sagenbach,47.1971708,8.6822921
Schwyzerstrasse,47.2028519,8.7095732
Lindenplatz,47.3878755,8.4860271
Säumerstrasse,47.2021643,8.7076057
Pestalozzi,47.414279,8.3992154
Silbern,47.4182405,8.3929496
Tiefenhofweiher,47.234016,8.6601521
Tiefenhof,47.2345872,8.6621292
Lätten,47.2330667,8.6644721
Neudorf,47.2313045,8.6656759
Glärnisch,47.2300102,8.6677977
Schwanen,47.2296844,8.6700717
Coop,47.2297655,8.6731028
Schwanen,47.2296878,8.6709868
Büelen,47.2324403,8.6612087
Frohmatt,47.2296938,8.6626407
Hintere Rüti Ost,47.2353043,8.6359926
Schützenhaus,47.2415602,8.6450301
Schützenhaus,47.2417605,8.6455908
Stoffelstrasse,47.2414166,8.6506249
Grundstein,47.2421897,8.6548196
Gwad,47.2392392,8.6577533
Gwad,47.2396356,8.657476
Tiefenhofstrasse,47.2369074,8.6616893
Tiefenhofstrasse,47.2363093,8.6631771
Weinrebe,47.2315843,8.6720277
Hintere Rüti West,47.2357604,8.6361937
Beichlen,47.2074863,8.6633236
Weinrebe,47.2311665,8.6727232
Sonnenrainstrasse,47.2292709,8.6718228
Naglikonerweg,47.2480177,8.6354403
Alte Landstrasse,47.2471328,8.6350018
Seeguet,47.2494034,8.6331881
Meierhof,47.2231294,8.6817523
Boller,47.2215121,8.6821242
Schlossbergstrasse,47.225231,8.6750285
Meierhof-Rain,47.2226448,8.6800263
Mühlebach,47.2240001,8.6730043
Forschungsanstalt,47.2213487,8.6751386
Feld,47.2134626,8.6645468
Mühlestalden,47.1997577,8.6551148
Gumelenstrasse,47.2608977,8.5920192
Altes Gemeindehaus,47.2605454,8.5960788
Horgen Bahnhof,47.2616714,8.5957692
Horgen Bahnhof,47.2615803,8.5964323
Schönenberg Dorfhuus,47.1930802,8.6440794
Neubad,47.1939185,8.6361006
Aesch,47.1998949,8.6232266
Aesch,47.2009102,8.6229051
Müsli,47.2054407,8.6224016
Hirzel Kirche,47.2172203,8.6064817
Hirzel Kirche,47.2171484,8.6063756
Wolfisbühl,47.2258503,8.6041695
Wolfisbühl,47.2240966,8.6047749
Widenbach,47.2342823,8.5979143
Strickler,47.2298482,8.6008394
Neuhaus,47.2320384,8.5991426
Vorderklausen,47.2408114,8.596658
Hinterklausen,47.2431779,8.5937693
Wührenbach,47.2467336,8.5891304
Moorschwand,47.252857,8.5867786
Ebnetstrasse,47.2515709,8.5970285
Stocker,47.2609514,8.5895867
Forschungsanstalt,47.221514,8.6748829
Sandhof,47.2190214,8.6691283
Herrlisberg,47.2203604,8.659592
Herrlisberg,47.2197529,8.6600688
Oedischwend,47.2265404,8.6472505
Oedischwend,47.2264601,8.6471968
Chalchtaren,47.2303373,8.6405836
Burstel,47.2256801,8.6255684
Burstel,47.2254083,8.6252609
Chotten,47.2210487,8.6318642
Mugern,47.2176174,8.6351438
Schluchtal,47.2149989,8.6411059
Hütten Schöntal,47.1763663,8.6698507
Hütten Schöntal,47.1764191,8.6701778
Hütten Friedhof,47.1760362,8.6609086
Wolfbühl,47.1841731,8.652208
Geeren,47.2841567,8.4090013
Reithy,47.2501906,8.608207
Waidli,47.2545103,8.6054008
Waldegg,47.2451318,8.6084298
Hanegg,47.2311748,8.6123092
Waldhof,47.2329582,8.6203986
Baumgärtlihof,47.2590794,8.5997587
Dorfgasse,47.2600517,8.5989292
Horgen Bahnhof,47.2616261,8.5960927
Töbelibach,47.2232481,8.6692669
Rötiboden,47.2272444,8.6636427
Rötiboden,47.2267182,8.6645925
Hallenbad/Frohmatt,47.2289527,8.6611349
Hallenbad/Frohmatt,47.2293215,8.6609356
Tobelrain,47.2306341,8.6595873
Hangenmoos,47.2340986,8.6536036
Hangenmoos,47.2344386,8.652901
Winterberg,47.2369945,8.6455437
Winterberg,47.2368712,8.6464774
Töbelibach,47.2233808,8.6691132
Au Bahnhof,47.2464413,8.6447547
Au Bahnhof,47.2466847,8.6436413
Aubrücke,47.2459653,8.6492442
Strandbad,47.2404725,8.6588925
Strandbad,47.2398662,8.659078
Appital,47.2403861,8.644773
Moosacher,47.2403377,8.6388873
Meilibach,47.2513344,8.6261885
Rietli,47.2531814,8.6197084
Käpfnach,47.2544493,8.6160445
Käpfnach,47.2546376,8.6150364
Rotweg,47.2565745,8.6088096
Schärbächli/Fähre,47.2593651,8.6020579
Gulmenmatt,47.2314842,8.6594913
